product_id,digikala_id,comment_id,rating,title,body,created_at,recommendation_status,likes,dislikes
P010,16768320,75741186,5,,به نظر من یکی از بهتری ایرپادهای اپل تا امروز شاهکار,12 تیر 1404,,,
P010,16768320,75731619,5,,"کیفیت عالی
با این مبلغ بهترینه 
در تخفیفات ۹/۵؛گرفتم",11 تیر 1404,,,
P010,16768320,75692537,5,,خوبه و با کیفیت,9 تیر 1404,,,
P010,16768320,75595174,5,,مرسی از دیجی کالا اصل بود,2 تیر 1404,,,
P010,16768320,75561830,,,"درود,من این ایرپادو از بازار خریدم,بلندی صداش کمه ولی به شدت بیس وعمق صدارو خوب اجرا میکنه،نگران میکروفون هاش بودم چون خیلی برام کاربردیه و البته من توی استخر کار میکنم،پس خیلی صدا زیاده ولی برای مکالمه مشکلی نداشتم،خوبی بعدیش این بود که شبا وقتی میخابم توی گوشم چیزی حس نمیکنم و اذیتم نمیکنه،موقع ورزش کردن هم از گوشم نیوفتاده و تقریبا کیپ گوش هست،مگر اینکه تایپ گوشتون با هر هدفونی سازگار نباشه،
من یه گوشی ایفون دارم ویه گوشی سامسونگ،همزمان نمیشه به دوتاش وصل باشه،باید قطع کنم از یه گوشی و به گوشیه دیگه وصل کنم
خلاصه بگم،کیفیت صدای عالی،کیفیت مکالمه عالی،بلندی صدای نسبتا کم،طراحی قشنگ،عدم جفتسازی همزمان دوتا گوشی،باتری گوشی هم خوبه و من راضیم و اذیتم نکرده باااینکه مصرفم زیاده",31 خرداد 1404,,,
P010,16768320,75505684,5,,نزدیک یک ماه خریدم فقط دوبار شارژ زدم تو گوش راستم خوب فیکس میشه صدا عالیه در کل خیلی راضیم اصالت هم چک کردم اصل بود,28 خرداد 1404,,,
P010,16768320,75472646,5,,"چند روزه دارم استفاده میکنم خیلی خوب بوده 
تو ۵ دقیقه شارژ شد کیفیت مکالمش خیلی خوبه",26 خرداد 1404,,,
P010,16768320,75467398,5,,بارکد چک شد اصل بود,26 خرداد 1404,,,
P010,16768320,75205970,5,,عالی,15 خرداد 1404,,,
P010,16768320,75198575,4,,"با کیفیت و خوبه همه چیزش از جمله طراحی و قرار گرفتنش در گوش و همچنین تفکیک صدا،کیسش نسبت به مدلهای قبل جمو جور تر شده که خیلی بهتره
امیدوارم هر عزیزی نیاز داره بتونه راحت تر تهیه کنه🍀",15 خرداد 1404,,,
P010,16768320,75175435,5,,به نظرم من عالیه,14 خرداد 1404,,,
P010,16768320,75116634,5,,از اصل بودن کالا و به موقع ارسال آن راضی ام,13 خرداد 1404,,,
P010,16768320,75087625,5,,"سلام، خیلی از خریدم خوشحالم و وقتی ازش استفاده میکنم بی نهایت لذت میبرم. من عاشق موسیقی ام و این محصول اپل واقعا برای من یه خرید فوق العاده بود. با بقیه ی برندها اصلا مقایسه نکنید که واقعا در حق این ایرپاد کم لطفی میشه. باتری رو حدود ۳ ۴ ساعت تو استفاده ی مداوم شارژ می‌کنه و کیس تقریبا ۲ و نیم بار گوشی ها رو شارژ می‌کنه. به سرعت گوشی ها شارژ میشن. جسترها واقعا باحالن و آدم خیلی حس خوبی میگیره. با اینکه نویز کنسلینگ رو نخریدم ولی تو مکالمه هیچ مشکلی نداره و صدا کاملا واضح به پشت خط میرسه. ارگونومی طراحی عالیه و اصلا گوش رو تو استفاده ی طولانی مدت هم اذیت نمیکنه. شاهکار اپل
با شارژر تایپ سی که از آیفون ۱۵ اومد دیگه اپل واقعا گل کاشته.
یه چیز جالب دیگه اینکه اگر مدام بذار توی کیس و بردارید تشخیص میده و گوشی ها رو می‌بره رو حالت optimized charge و یه هشداری میده که دیگه شارژ رو کامل نمیکنم و نصف شب مثلا کاملش میکنم که باتری آسیب نبینه. البته میگه اگر میخوای این قابلیت رو غیر فعال کن و کاری نداره! خیلی برام جالب بود.

برای آموزش ها میتونید از یوتیوب ببینید و طبق سلیقه ی خودتون تنظیمش کنید.
واقعا شاهکاره",12 خرداد 1404,,,
P010,16768320,75085995,5,,خودم ایرپاد3 دارم، اینو هدیه خریدم، حس کردم کیفیت صداش بهتره. فقط توجه کنید که شارژر نداره.,12 خرداد 1404,,,
P010,16768320,74999698,5,,"من هدیه گرفتم، اصل بود، کیفت صدا و نگهداری شارژ هم بسیار مناسب بود، اما خب چرا انقدر نوسان قیمت؟!!
اوکی میدونیم اینجا ایرانه، اما خب نباید که روزی سه دفعه قیمت همچین کالایی تغییر کنه!!!
اونم با اختلاف زیاد:(((",10 خرداد 1404,,,
P010,16768320,74991675,,,زیبا و سبک,10 خرداد 1404,,,
P010,16768320,74938880,5,,"چرا این انقدر خوووبه!!!!مگه میشه ا‌پل باشه و عالی نباشه؟!!؟
هم کیفیت داره هم خوشگله هم راحته",8 خرداد 1404,,,
P010,16768320,74897375,5,,"خرید از رایاتک رو پیشنهاد نمیکنم به خاطر کارت گارانتی که همراه مرسوله هست اینکه اول خرداد مرسوله دست من رسیده یعنی کلا کالا ۶ ماه گارانتی داره مطابق تاریخ روی کارت. این ینی کالا فرستاده شده با اطلاعات نوشته شده مغایرت داره و متاسفانه من وقت ندارم کالا رو مرجوع کنم ولی دیگه از دیجیکالا اینطور محصولاتی رو نمی‌خرم چون گارانتی برام مهمه.
توی عکس هم مشخصه. تازه یک کارت تخفیف سیب آپ هم گذاشتن روش که اعتبار اون هم تا آخر اردیبهشت هست، نمیدونم شوخی دارن میکنن باهامون یا جدی هست این کاراشون 🤣",7 خرداد 1404,,,
P010,16768320,74887469,5,,بموقع با گارانتی معتبر رسید من اینجور وسیله ها رو فقط وقتی خود دیجی فروشنده باشه میگیرم چون فراید مرجوعیش سخته پس از هر فروشنده ای خرید نمیکنم,7 خرداد 1404,,,
P010,16768320,74861147,1,,بسته با تاخیر چند روزه به دستم رسید با اینکه تحویل فوری بود کالا,6 خرداد 1404,,,
P010,16768320,74755288,5,,عالیه مرسی از دیجی کالا که بازم تونستم بهش اعتماد کنم,3 خرداد 1404,,,
P010,16768320,74735035,5,,ایپاد خوبیه اولش که به دستم رسید شک داشتم ولی بعد که با دوستم که اون هم ایرپاد داره چک کردم مطمئن شدم سالم حالت خوبی داره ولی اوایل استفاده یکمی گوش رو درد میاره ولی بعد اوکی میشه,2 خرداد 1404,,,
P010,16768320,74729319,5,,بسیار عالی و با کیفیت و با همه نوع گوشی هم ست میشه,2 خرداد 1404,,,
P010,16768320,74727219,5,,عالی بودش و به موقع تحویل دادن,2 خرداد 1404,,,
P010,16768320,74681004,5,,شارژر نداره,31 اردیبهشت 1404,,,
P010,16768320,74596166,3,,کیفیت صداش خیلی خوبه ، ولی برای مکان های شلوغ مثل مترو اصلا پیشنهاد نمیکنم و اگه الان بخوام انتخاب کنم حتما سری پرو رو انتخاب میکنم چونکه صدای محیط به شدت روی موسیقی که گوش میدین تاثیر میزاره و شنیده میشه و نمیزاره روی آهنگی که گوش میدین تمرکز کنید ، سری پرو بخاطر سری سیلیکونی که داره توی این زمینه خیلی بهتر عمل میکنه,28 اردیبهشت 1404,,,
P010,16768320,74568905,5,,با سلام نسبت به قیمت مناسب و با کیفیت,27 اردیبهشت 1404,,,
P010,16768320,74562988,1,,سلام کابل شارژ همراهش نبود در صورتی که در مشخصات کالا کابل شارژ ذکر شده بود,27 اردیبهشت 1404,,,
P010,16768320,74488905,5,,"اپل اصلا نیاز به تعریف نداره حتما امتحانش کنید
فقط اینکه کابل شارژ نداره",24 اردیبهشت 1404,,,
P010,16768320,74485400,5,,بسیار عالی ونوع طراحی گوش رو اذیت نمیکننه,24 اردیبهشت 1404,,,
P010,16768320,74483233,5,,"سلام 
صدا ارپاد وقتی آهنگ و فیلم نگاه کردن خوبه 
وقتی که تماس میگیری خیلی ضعیف هستش",24 اردیبهشت 1404,,,
P010,16768320,74444609,5,,پارت نامبر چینه و خیلی با کیفیته,22 اردیبهشت 1404,,,
P010,16768320,74415025,5,,علی مثل همیشه,21 اردیبهشت 1404,,,
P010,16768320,74377326,5,,"عالی و کاملا اصلی 
پلمپ هم اصلی اپل بود
فروشنده فقط دی جی کالا باشه مورد اطمینان هستش نباید از فروشنده های دیگه خرید کرد",20 اردیبهشت 1404,,,
P010,16768320,74373829,5,,بسیار با کیفیت و عالی,20 اردیبهشت 1404,,,
P010,16768320,74330775,5,,عالی بود دقیقا همون چیزی که سفارش داده بودم بود,18 اردیبهشت 1404,,,
P010,16768320,74282175,2,,"ایرپادی که تامین کالای آرتین همتا برای من فرستاد قبلا جعبه‌اش باز شده بود و پارگی و کثیفی داشت و یک برچسب «شکستنی است» روی آن چسبانده شده بود. به جای پلاستیک اصلی پلمپ هم جعبه را در سلفون پیچیده بودند.
خوشبختانه با پشتیبانی خوب دیجی‌کالا توانستم کالا را مرجوع کنم.",17 اردیبهشت 1404,,,
P010,16768320,74265620,5,,"مرسی از فروشنده محترم.
بسته بندی عالی کیفیت بالا کالای اصلی 
اپل محصولات گرون ولی با دوامی داره.
ایرپاد4 هم که بی همتا در این رنج قیمت
حجم کیفیت امبیانس عالی",16 اردیبهشت 1404,,,
P010,16768320,74218934,1,,"با سلام‌و‌درود 
اینکه ما با وجود مغازه ها و پیج های بی‌شمار موبایل و لوازم جانبی دیجی کالا رو انتخاب میکنیم انتظار میره کالای اصل تحویل بگیریم نه اینکه مبلغ کالای اصل رو پرداخت کنیم و کپی یک میلیون تومانی تحویلمون بدن! لازم به ذکر است بنده ۳ تا ایرپاد تاحالا داشتم و گم کردم که الان اینو خریدم پس جنس فیک رو از ده قدمی میشناسم کالایی که امروز دستم رسید از جعبه و چاپ و ظواهر و جنس جعبه تا وزن پایین کیس و خود ایرپاد ها و وصل نشدن اتوماتیکش به گوشی آیفون تا سایت چک کاورج اپل که زده زمان خریدش مجهوله! و ده ها مورد دیگه فریاد میزنن که کالا نه تنها اصل نیست بلکه یه کپی تمیز از ایرپاد اپله که سعی شده جزئیات رعایت بشه اما نتونسته… تو عکسها تفاوت جعبه های ایرپاد های قبلیم رو با چیزی که امروز بدستم رسید گذاشتم
متاسفم برای وقتی که منتظر رسیدنش موندم!!",15 اردیبهشت 1404,,,
P010,16768320,74210396,1,,کیس ایرپادز خش داره! شماره سریال هر کدام از گوشی ها و خود کیس متفاوته. انگار قبلا استفاده شده چون درب کیس یه کم لغ میزنه و گوشی راستش کمی کثیف بود! و سایت اپل شناساییش نکرد. اینکه خش داره رو خب بعد از باز کردن کالا میشه فهمید! امتیاز یک هم زیاد هست!,14 اردیبهشت 1404,,,
P010,16768320,74208957,5,,خوب وبا کیفیت,14 اردیبهشت 1404,,,
P010,16768320,74146346,3,,میکروفون خیلی ضعیف که کلا مشکل این سریه,12 اردیبهشت 1404,,,
P010,16768320,74117604,5,,"کیفیت صدای خوب و حالت‌های مختلف برای احساس راحتی هنگام گوش دادن به موسیقی، از جمله امکانات این ایرپاده. هم از نظر باتری و هم کیفیت دارای بهترین جایگاه بین رقباست. البته اگه رقیبی باشه:)
به‌شدت پیشنهاد می‌شه.",11 اردیبهشت 1404,,,
P010,16768320,73993125,3,,دوبار این کالا رو سفارش دادم اما فروشنده با وجودی که موجود داشت بخاطر بالابردن مبلغ سفارشم رو لغو کرد.... واقعا متاسفم... دیجی کالا هیچ نظارتی نمیکنه.... نباید اجازه بده فروشنده ها همچین حرکتی کنن... خیلی تو ذوقم خورد,7 اردیبهشت 1404,,,
P010,16768320,73981396,5,,گارانتی اوکیه کیفیتم که اورجینال,7 اردیبهشت 1404,,,
P010,16768320,73977988,5,,با سلام،مرسوله دیروز به دست من رسید و بسته بندی محصول نسبت به محتویات کاملا مناسب بود.سریال نامبر ایرپادها رو هم در سایت اپل چک کردم و اصل بود.کیفیت صدا و میکروفون خود ایرپادها که بسیار عالیه و شارژ باتری حداقل ۴ ساعت استفاده کامل رو تحمل میکنه.درکل انتخاب عالیه و خریدش به شدت پیشنهاد میشه.(برای من پارت نامبر چین ارسال شده),6 اردیبهشت 1404,,,
P010,16768320,73909830,5,,هیچ مشکلی نداشت کامل هم تو گوش جا می‌شد صدای خیلی واضحی هم داره,4 اردیبهشت 1404,,,
P010,16768320,73888306,5,,خداروشکر اصلی بود با گارانتی معتبر . ممنون از فروشنده عزیز,3 اردیبهشت 1404,,,
P010,16768320,73866183,1,,با بررسی دقیق متوجه شدم دستگاه دست دوم هست و‌ هشت ماه پیش برای بار اول باز شده، پر از خش ریز بود و قطعی داشت، مرجوعش کردم,2 اردیبهشت 1404,,,
P010,16768320,73822040,5,,خیلی با کیفیت تر از قبل و عالی و من از پرو بیشتر پیشنهاد میکنم,1 اردیبهشت 1404,,,
P010,16768320,73795794,5,,عزیزان درمورد فیت شدن داخل گوش باید دقت به طراحی این ایرپاد ها کنید که متفاوت هستن با سایر سری ها و صاف نیست. به خاطر همین موضوع باید با مقداری زاویه توی گوشتون قرار بدید، درواقع باید بچرخونیدش مقداری. یه سرچ کوچیک انجام بدید و عکس هاش رو ببینید توی گوش متوجه میشید کاملا.,31 فروردین 1404,,,
P010,16768320,73739488,5,,خوبه اصل بود و هم صدای میکروفون و هم صدای هندزفری کیفیت داره و طبق تاریخ اعلامی دستم رسید,29 فروردین 1404,,,
P010,16768320,73687790,5,,عالی و شیک,27 فروردین 1404,,,
P010,16768320,73594930,5,,دستگاه خوبی هست,25 فروردین 1404,,,
P010,16768320,73432102,5,,عالی,20 فروردین 1404,,,
P010,16768320,73364751,5,,خوبه,18 فروردین 1404,,,
P010,16768320,73076097,5,,فوق العاده باکیفیت هست,8 فروردین 1404,,,
P010,16768320,73013207,5,,خیلی عالی وخوب,5 فروردین 1404,,,
P010,16768320,73009306,4,,از نظر قیمت گرون، اما کارایی خوب,5 فروردین 1404,,,
P010,16768320,73005385,2,,"کیفیت پخش موزیک ث صدا خیلی خوب هست ولی برای ضبط صدا و ارسال وویس در پلتفرم‌تایی مانند تلگرام یا واتس اپ رضایت بخش نیست(زمانی که با صدای آرام یا فسه حرف بزنید، قطع و وصل می‌شود)
بطور کلی نسبت به نسل‌های قبلی خیلی چیز قابل توجهی ندارد و توقع من بیشتر بود",5 فروردین 1404,,,
P010,16768320,72957391,1,,واقعلا انگار از تعویض روغنی اومده کارتن سیاه و کثیف پلمپ چند جا نشون دادم گفتن غیر اصلی من که مرجوع کردم,3 فروردین 1404,,,
P010,16768320,72802778,5,,کیفیت خوبی داره ، نسبت به نسل قبل از لحاظ گوش دادن به موسیقی ارتقا پیدا کرده و کیس کوچکتری داره که فضای کمتری اشغال میکنه و به راحتی در جیب جا میشه,28 اسفند 1403,,,
P010,16768320,72765805,5,,کیفیت صدا در تماس و موسیقی عالی است  ،طراحی مناسب بوده و عملکرد باطری و مدت شارژدهی خوب است,27 اسفند 1403,,,
P010,16768320,72642566,1,,ایرپادی که خریدم مشکل داره ولی هر کاری میکنم ثبت نرجوعی نمیشه,23 اسفند 1403,,,
P010,16768320,72628141,1,,اصلا توی گوش واینمیسته ، سنسورای حرکتیش هم به سختی کار میکنه یا اصلا کار نمیکنه,23 اسفند 1403,,,
P010,16768320,72617401,5,,بسیار عالیه ،اولین تجربه من تو خرید ایرپاد بود و واقعا راضی هستم از نظر کیفیت صدا و شارژ فوق العاده است,23 اسفند 1403,,,
P010,16768320,72607889,5,,از انتخابم واقعا راضی بودم 👌,23 اسفند 1403,,,
P010,16768320,72601706,5,,به نسبت ایرپاد دو و سه کیفیت بهتری داره . با اینکه قابلیت نویز کنسلینگ نداره ولی برای مکالمه عالی هست . از نظر موسیقی هم اوکی بود . از نظر نگهداری شارژ هم من خیلی راضی هستم . به شخصه مشکل درومدن از گوش رو ندارم ولی به آناتومی گوشتون بستگی داره . توی سایت اپل هم ثبت شده بود و فکر کنم اوریجینال بود . در کل به شخصه پیشنهاد میکنم و راضی بودم .,22 اسفند 1403,,,
P010,16768320,72535449,5,,"با سلام
کیفیت خیلی خوب ، شارژم خوب نگه میداره",21 اسفند 1403,,,
P010,16768320,72523005,5,,"امروز به دستم رسید خیلی خوب بود سریال نامبر هم چک شد اصل بود کالا.
تو خرید های حضوری برای ویتنام رو یک‌میلیون و ۵۰۰ اضافه قیمت میدادن. من تو دیجی کالا همون ویتنام رو با قیمت خیلی مناسب تر خریدم.
و رو کارتنش ویتنام هک شده.",21 اسفند 1403,,,
P010,16768320,72467223,5,,کالا اصل بود و بدون مشکل رجیستر شد,19 اسفند 1403,,,
P010,16768320,72432861,5,,"سلام ممنون از دیجی کالا که ایرپاد اصلی رو فرستاد و های کپی یا ریپک نبود.....ایرپاد اصلی بود و سریال، جعبه و داخل خود ایرپاد و همچنین داخل خود گوشی یکی بود،اکتیو نبود و داخل سایت اپل شناسایی شد و یک سال گارانتی داد که البته تو ایران بدرد نمیخوره، داخل دیوایس ها هم سریع شناسایی شد و راحت وصل شد.
این مدل استاندارد نسل چهارم هست با anc اشتباهش نگیرین.",19 اسفند 1403,,,
P010,16768320,72195093,5,,عالي,13 اسفند 1403,,,
P010,16768320,72190521,5,,کیفیت صدا بسیار خوب بود طراحی فوق العاده خوب و در استفاده طولانی مدت اصلا اذیت نمیکنه,13 اسفند 1403,,,
P010,16768320,72140800,5,,عالی و بی نظیر,12 اسفند 1403,,,
P010,16768320,72136870,1,,گرانتر از بازار و بدون شارژر یا حتی کاور,12 اسفند 1403,,,
P010,16768320,72040590,,,"من در مورد طراحی ایرپاد ۴، یه انتقادی دارم به خود برند اپل. اینکه هر محصولی رو اگه ابعادشو کوچکتر کنی الزاماً قرار نیست خوش دست تر بشه! طراحی ایرپاد۴ نسبت به ایرپاد۳ بنظر من اصلا راحت و خوش دست نیست. کوچکتر شدن کیسش باعث شده راحت تو دست گرفته نشه، یا مثلا وقتی درشو باز میکنی و میخوای گوشی‌ها رو از تو کیس برداری، دستت سُر میخوره و اصلا راحت تو دست نمیاد. و در کل انقدر کیس کوچکه که موقع گذاشتن و برداشتن امکان داره گوشی‌ها بیفته زمین. در صورتی که هیچکدوم از این ایرادات در طراحی ایرپاد۳ وجود نداشت و گوشی‌هاش با یه اشاره برداشته میشد. 
وقتی برندی مثل اپل میخری و همچین پولی میدی، انتظار داری طراحی بی‌نقص و راحتی رو تجربه کنی.
اما از نظر کیفیت صدا و مکالمه عالیه و چیزی کم نداره،
فقط اینو بگم که وقتی دارین باهاش موزیک گوش میدین اگه کسی (مثلا تو تاکسی) نزدیکتون نشسته باشه، صدای موزیکتونو میشنوه، چون گوشی‌هاش نشتیِ صدا داره متاسفانه.",10 اسفند 1403,,,
P010,16768320,71633596,4,,اپل عالی,30 بهمن 1403,,,
P010,16768320,71578375,4,,خیلی خوب,29 بهمن 1403,,,
P010,16768320,71471477,5,,"سلام
 ببینید اینکه میگن تو گوش فیت نمیشه دلیل بر عدم کیفیت کالا نداره، من خودم داخلِ گوشِ سمتِ راستم فیت نمیشه ولی گوشِ سمتِ چپ قشنگ فیت میشه پس این مشکل کالا نیست، در خصوص نویز کنسلینگ هم خودش گفته نداره و خوب با مدل دارای این قابلیت اختلاف قیمت هم داره که میتونید بنابر بودجه تون انتخاب کنید ولی در کل از هر نظر عالیه واقعاً عالیه مخصوصاً اون بیس یا تُن صدا عالیه، من خودم گلکسی بادز هم دارم که اونم عالیه ولی این یه چیزِ دیگه ست، محشره",26 بهمن 1403,,,
P010,16768320,71469753,5,,کیفیت عالی، محصول اصلی ارسال شده بود.,26 بهمن 1403,,,
P010,16768320,71381067,5,,عاللللیه ولی با این قیمتها سخت شده خریدش,23 بهمن 1403,,,
P010,16768320,71339790,5,,عالی,22 بهمن 1403,,,
P010,16768320,71327762,4,,توی مشخصات ذکر نشده که این مدل ایرپاد با شارژر وایرلس شارژ نمیشه و فقط از طریق کابل شارژ میشه. وگرنه من مدل دیگه اش رو سفارش میدادم که نویز کنسلینگ داره.,22 بهمن 1403,,,
P010,16768320,71283619,5,,پیشنهاد میکنم حتماخریدکنید,21 بهمن 1403,,,
P010,16768320,71147220,3,,"نات اکتیو بود تو سایت اپل سرچ کردم گارانتی داشت گارانتی خود شرکتم داره   سه ماه رایگان موزیک پایر داره ولی نمیشه استفاده کرد 
صداش برای تماس خوبه و برای گوش دادن به آهنگ عالیه فقط برای گوش من کوچیکه",17 بهمن 1403,,,
P010,16768320,71090812,1,,"هندزفری شارژر وایلسش کار نمیکنه
مرجوع کردم و حالا زنگ زدن میگن کار میکنه
حالا معلوم نیست کیس رو با سه جنسه دیگه میخوان عوض کنن بفرستن یا چی 
واقعاً از خریدم پشیمونم",16 بهمن 1403,,,
P010,16768320,71012330,5,,عالی,14 بهمن 1403,,,
P010,16768320,70967078,2,,کار نمی کرد مجبور به مراجعه به شرکت بودم,13 بهمن 1403,,,
P010,16768320,70964972,5,,فوق العاده است من روزی چند ساعت موزیک گوش میکنم باش، از گوش به سختی می افته. کیفیتشم عالیه. بخرید,13 بهمن 1403,,,
P010,16768320,70953383,5,,عالی عالی عالی۰۰۰۰۰فقط یکم جنس کیس شارژ مناسب اپل نیست🥴,13 بهمن 1403,,,
P010,16768320,70941262,,,واقعا از نظر کیفیت حرف نداره من پرو نسل۲ هم داشتم این مدل احساس میکنم صدای ازاد تر و باز تری داره دلیلشم نبود سری سیلیکون هست بیسش هم کاملا به اندازه هست مثل مدل های سیلیکون دار هست بیسش ولی چون فیت و کیپ گوش نمیشه بیسش کمتر حس میشه در کل عالیه…اصلا از گوش نمیوفته کالا امن هست…ابعاده کیسش به نسبت کوچک تر شده و مربعی شکل شده…اگر ایرپاد ۳ دارید بنظرم فرق قابل توجهی با ایرپاد ۴ نداشته باشه و ارزش خرید زیادی نداشته باشه…در کل که عالیه من از بیرون گرفتم کمی ارزون تر بود…,12 بهمن 1403,,,
P010,16768320,70832509,5,,طراحی ارگونومیک و کیفیت عالی,10 بهمن 1403,,,
P010,16768320,70786004,5,,کیفیت صدای بی نظیر هم برای موزیک هم مکالمه حرف نداره,9 بهمن 1403,,,
P010,16768320,70766496,5,,"من مدل پرو ۲ تایپ سی داشتم این مدل هم گرفتم چون خیلی کنجکاو بودم راجبش خیلی راضی ام فقط همون نویز کنسلینگ که نداره یکم اذیت کنندست
سایزش هم کوچیکه و راحت داخل جیب جا میشه",8 بهمن 1403,,,
P010,16768320,70744791,5,,فوقعاده راضی هستم ، باتریشم عالی حدود ۴..۵ روزی یک بار نیاز به شارژ داره ،برای من اورجینال بود  عالی از همه نظر,7 بهمن 1403,,,
P010,16768320,70653220,4,,خوبه، چند باز از دستم افتاده هم کیسش و هم خود ایرپادا اتفاقی نیفتاده. وصل شدنش به لپ تاپ و گوشی راحته. فقط تنظیماتش روی گوشی های قدیمی آیفون سخته و بعضی از قسمت هاش تنظیم نمیشن,5 بهمن 1403,,,
P010,16768320,70645013,,,خریدش اشتباه هست چون نهایت ۲ الی۳ سال اونم اگه دوام بیاره کار کنه اصلا ارزش خرید با این قیمت نداره ولی واقعا کیفیتش خیلی خوبه ولی نه با این قیمت,5 بهمن 1403,,,
P010,16768320,70570003,5,,خوب,3 بهمن 1403,,,
P010,16768320,70459892,5,,بسته بندي عالي، كامل سالم دقيق زمان معين شده به دستم رسيد. كيفيت ايرپاد عالي است. صداي عالي دارد و در گوش خوب ميماند و نمي افتد در هنگام وردش مناسب است. ممنون از ديجي كالا,30 دی 1403,,,
P010,16768320,70458389,5,,خوب بودهمون جوری که خواستم بودکیفیتش هم خوب,30 دی 1403,,,
P010,16768320,70449536,5,,ممنونم سپاس,30 دی 1403,,,
P010,16768320,70418229,4,,کیفیت صدا خوبه. گاهی حین تماس میگن صدا از طرف من ضعیف هست.,29 دی 1403,,,
P010,16768320,70358784,5,,بسیار عالی و با کیفیت و نسبت به بازار با قیمت بهتری خریدم در کل بسیار راضی ام,27 دی 1403,,,
P010,16768320,70354160,1,,سلام و عرض ادب این ایرپاد متاسفانه تاچش کلا مشکل داشت و حتی یک بار فرگت میزدی دیگه به زور پیدا میکرد واقعا اینقدر بد بود که فکر کردم یک وقت غیر اصل باشه البته مرجوع کردم اما هنوز جوابش نیومده امیدوارم مشکلی پیش نیاد.و امروز متأسفانه پیام دادن که سالمه ایرپادی که همش مشکله به هیچ وجه نخرید.که یه کالا خراب بهتون میدن نمیتونید هم ثابت کنید,27 دی 1403,,,
P010,16768320,70334375,1,,متاسفانه فیک ارسال شده بود و مرجوع کردم (با گارانتی مدیا و فروشنده دیجی),27 دی 1403,,,
P010,16768320,70308191,2,,از خود دیجی‌کالا گرفتم و ارسال روز رو زدم هدیه بدم به کسی، همون روز به دستم رسید ولی قبل از اینکه بازش کنم شماره سریالش رو توی سایت اپل و iunlocker.com زدم دیدم قبلا اکتیو شده و پس فرستادم.,26 دی 1403,,,
P010,16768320,70298013,5,,کیفیت عالی,26 دی 1403,,,
P011,17932275,80363923,3,,ماندگاری خوبی نداره کاملا شبیه بوی ورژن قدیمیش نیست,30 آبان 1404,,,
P011,17932275,80305967,5,,"عالیه بوی خیلی نازی داره ولس ماندگاری نداره در حد ۱ ساعت 
هرچند که بادی اسپلشه دیگه همه‌ی بادی ها ماندگاری کمی دارن",28 آبان 1404,,,
P011,17932275,80290698,1,,چرا فقط الکل خالصه؟ آب الکل بیرنگ و خالص؟ هیچ گونه رایحه ای هم نداشت بر خلاف مدل قبلی که از سیگل خریدم .بوی آب الکل میداد,28 آبان 1404,,,
P011,17932275,80193291,4,,بوش خوبه دوست دارم ولی  مثل مدل های استوانه ایش ماندگاری بو نداره,25 آبان 1404,,,
P011,17932275,80149737,5,,بوی خوشمزه میده شیرینه مثل پاستیل و آبنبات,24 آبان 1404,,,
P011,17932275,80054976,4,,بوی آدامس و پاستیل ویه بوی شیرین و ملایم جذابی داره که وقتی ب بدن میزنید خوبه بوش، میمونه بهتر هم میشه ، خانوما میپسندند ولی ماندگاریش کمه ، حجمش ۲۵۰ میله ، اینجا قیمتش از بیرون ارزونتر بود ، حتما بخرید پشیمون نمیشید .,22 آبان 1404,,,
P011,17932275,79980201,5,,خیلی خوبه راضیم,21 آبان 1404,,,
P011,17932275,79879105,3,,"بوی خیلی خوبی داره 
پخش بوی خیلی خوب
ولی ماندگاری متاسفانه خیلی کمه",20 آبان 1404,,,
P011,17932275,79871889,5,,خوبه بوی شیرین و ملایمی داره,20 آبان 1404,,,
P011,17932275,79780950,5,,بوی شیرین و خوبی داره ماندگاری هم خوبه,18 آبان 1404,,,
P011,17932275,79765455,3,,جالبنیست,18 آبان 1404,,,
P011,17932275,79743698,,,به دستم رسید و خیلییییی خوش بو بود عالی یه بوی دخترونه ملوس ه شیرینه خنک من عاشقش شدم نسبت به قیمتش خرید فوق العاده ای بود اصلا هم تو بسته بندی نریخته بود موندگاریشم خوبه بد نیست قابل قبوله کاملا,17 آبان 1404,,,
P011,17932275,79710066,4,,بوی خیلی ملایمی داره ، اگر موندگاری بیشتری میخواید حتما بنفشش رو بخرید اونم خیلی خوشبوعه و به نسبت این رنگش ،بوی قوی تر و موندگارتره,16 آبان 1404,,,
P011,17932275,79705766,,,بوی ادامس میده=) خیلی خوبه به نسبت قیمتش,16 آبان 1404,,,
P011,17932275,79698369,4,,خوشبو و عالییی,16 آبان 1404,,,
P011,17932275,79696791,4,,ماندگاریش خوبه و بوشم خوبه,16 آبان 1404,,,
P011,17932275,79687521,5,,بسیار خوش بو هستش,15 آبان 1404,,,
P011,17932275,79618457,1,,افتضاح بو الکل میده,13 آبان 1404,,,
P011,17932275,79565518,5,,عالیه,12 آبان 1404,,,
P011,17932275,79556358,5,,👌🏻عالی👌🏻,11 آبان 1404,,,
P011,17932275,79484441,4,,بوش خوبه و بیرون قیمتش بالاتر,9 آبان 1404,,,
P011,17932275,79456405,3,,بوش عالیه ولی ماندگاریش کمه,8 آبان 1404,,,
P011,17932275,79424566,5,,برند سی گل خیلی خوبه بوش هم عالیه ی بوی گلی و دخترونه میده,7 آبان 1404,,,
